MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
NA,HP,10,NA,A,10,hm101519.002,10/15/19,52843,5,1661,2469,2554,808,893,0.327,0.35,114.7,0.06,0.34,490,0.46,1746,0.2,25566,--------,-------,1219,6057,0,1730,0.04,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1704,1.06,0.459,150.9,6.6011708
NA,HP,10,NA,A,10,hm101519.003,10/15/19,52867,10,1551,2028,2112,477,561,0.235,0.266,103.9,0.07,0.37,538,0.34,2010,0.29,19476,--------,-------,1240,6538,0,1593,0.03,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1512.1,0.92,0.459,150.9,9.487921333
NA,HP,10,NA,A,10,hm101519.004,10/15/19,52892,15,1485,1852,1903,367,418,0.198,0.22,93.9,0.07,0.61,1165,0.16,16119,0.23,17113,--------,-------,4189,7188,0,1522,0.02,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1412,0.83,0.459,150.9,11.9911176
NA,HP,10,NA,A,10,hm101519.005,10/15/19,52916,20,1461,1754,1784,293,323,0.167,0.181,98.3,0.09,0.56,1425,0.29,18234,0.15,18237,--------,-------,4972,8858,0,1492,0.02,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1372.4,0.77,0.459,150.9,13.48496053
NA,HP,10,NA,A,10,hm101519.006,10/15/19,52940,31.8,1426,1620,1648,195,223,0.12,0.135,69.6,0.11,0.46,1092,0.31,13171,0.23,13201,--------,-------,5976,7631,0,1435,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1326.9,0.66,0.459,150.9,15.40676928
NA,HP,10,NA,A,10,hm101519.007,10/15/19,52965,43.5,1414,1523,1528,109,114,0.072,0.075,79.2,0.24,0.39,1311,0.34,22437,0.27,22849,--------,-------,11081,14316,0,1424,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1307.2,0.51,0.459,150.9,12.64517856
NA,HP,10,NA,A,10,hm101519.008,10/15/19,52989,55.3,1432,1507,1519,75,87,0.05,0.058,89,0.31,0.31,1387,0.44,13676,0.25,13905,--------,-------,8601,9931,0,1434,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1336.5,0.44,0.459,150.9,11.16344787
NA,HP,10,NA,A,10,hm101519.009,10/15/19,53013,67.1,1465,1514,1521,49,56,0.032,0.037,95,0.7,0.07,678,0.49,8855,0.44,289043,--------,-------,7852,131221,0,1475,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1359.7,0.32,0.459,150.9,8.669133909
NA,HP,10,NA,A,10,hm101519.010,10/15/19,53038,78.8,1478,1524,1533,46,56,0.03,0.036,89.2,0.53,0.28,1700,0.56,24754,0.16,62532,--------,-------,17093,24237,0,1485,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1381.5,0.32,0.459,150.9,9.54444512
NA,HP,10,NA,A,10,hm101519.011,10/15/19,53062,90.6,1498,1542,1544,43,45,0.028,0.029,76.3,0.45,0.11,1364,0.61,10812,0.29,131148,--------,-------,9398,44447,0,1506,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1412.8,0.34,0.459,150.9,10.24211014
NA,HP,10,NA,A,10,hm101519.012,10/15/19,53086,102.3,1513,1544,1548,30,35,0.019,0.023,112,0.37,0.24,1465,0.49,7845,0.27,24891,--------,-------,5773,10985,0,1520,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1435.2,0.28,0.459,150.9,7.847520296
NA,HP,10,NA,A,10,hm101519.013,10/15/19,53111,114.1,1526,1553,1558,27,33,0.018,0.021,98.4,0.65,0.15,1606,0.53,24434,0.32,74603,--------,-------,19338,37041,0,1533,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1434.7,0.23,0.459,150.9,8.292039504
NA,HP,10,NA,A,10,hm101519.014,10/15/19,53135,125.9,1525,1558,1557,34,32,0.022,0.021,71.4,0.7,0.13,806,0.61,6317,0.26,159467,--------,-------,5338,44753,0,1528,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1445,0.3,0.459,150.9,11.18282745
NA,HP,10,NA,A,10,hm101519.015,10/15/19,53159,137.6,1542,1537,1533,-6,-9,-0.004,-0.006,484.3,0.04,0.15,292,0.25,10709,0.6,605236,--------,-------,6792,364439,0,1535,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1448.9,-0.06,0.459,150.9,-2.222192299
NA,HP,10,NA,A,10,hm101519.016,10/15/19,53184,149.4,1525,1548,1544,24,19,0.015,0.012,89.5,0.7,0.12,832,0.54,8046,0.34,68451,--------,-------,6738,27783,0,1525,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1453.9,0.25,0.459,150.9,9.04784328
NA,HP,10,NA,A,10,hm101519.017,10/15/19,53208,161.2,1538,1517,1508,-21,-30,-0.014,-0.02,106.4,0.07,0.99,10,0,41,0,245537,--------,-------,10,507,0,1529,-0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1439.9,-0.26,0.459,150.9,-9.111634411
NA,HP,10,NA,A,10,hm101519.018,10/15/19,53232,172.9,1519,1666,1709,147,190,0.088,0.111,17.2,0.7,0.16,788,0.31,9142,0.53,316401,--------,-------,6259,171749,0,1533,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1451.3,0.69,0.459,150.9,-61.43005135
NA,HP,10,NA,A,10,hm101519.019,10/15/19,53257,184.7,1513,1540,1533,27,20,0.018,0.013,83.2,0.15,0.19,201,0.02,3891,0.78,4666,--------,-------,3784,3786,0,1510,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1447.4,0.29,0.459,150.9,-13.42278437
NA,HP,10,NA,A,10,hm101519.020,10/15/19,53281,196.5,1514,1582,1574,68,60,0.043,0.038,24.4,0.7,0.25,382,0.3,7026,0.45,441046,--------,-------,4036,200683,0,1520,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1436.4,0.47,0.459,150.9,-34.11412396
NA,HP,10,NA,B,10,hm101519.021,10/15/19,53294,0,1630,3245,3559,1615,1928,0.498,0.542,148,0.26,0.38,192,0.51,1364,0.11,36347,--------,-------,863,4832,0,1786,0.09,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1801.7,1,0.498,148,0
NA,HP,10,NA,B,10,hm101519.022,10/15/19,53315,5,1835,2699,2889,865,1054,0.32,0.365,115,0.17,0.47,883,0.32,2061,0.21,24487,--------,-------,1359,6115,0,1916,0.04,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1953.4,1.16,0.498,148,5.83954506
NA,HP,10,NA,B,10,hm101519.023,10/15/19,53336,10,1675,2220,2345,545,669,0.245,0.286,97.4,0.06,0.64,1057,0.08,16805,0.28,17013,--------,-------,2709,6718,0,1730,0.03,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1670.3,0.99,0.498,148,8.941803373
NA,HP,10,NA,B,10,hm101519.024,10/15/19,53357,15,1585,1965,2043,380,457,0.193,0.224,101.5,0.17,0.55,1243,0.2,16366,0.25,16515,--------,-------,5274,8063,0,1616,0.02,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1540.9,0.9,0.498,148,10.56592684
NA,HP,10,NA,B,10,hm101519.025,10/15/19,53378,20,1557,1869,1937,312,380,0.167,0.196,98.9,0.06,0.55,1189,0.26,17027,0.18,17045,--------,-------,5160,8268,0,1594,0.02,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1494.4,0.83,0.498,148,12.19005031
NA,HP,10,NA,B,10,hm101519.026,10/15/19,53399,31.8,1533,1693,1730,160,197,0.094,0.114,93.8,0.38,0.35,1287,0.32,17685,0.33,17762,--------,-------,9082,11921,0,1548,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1437.4,0.63,0.498,148,10.90973006
NA,HP,10,NA,B,10,hm101519.027,10/15/19,53420,43.5,1538,1645,1659,107,122,0.065,0.073,93.6,0.37,0.33,1883,0.18,15183,0.49,18133,--------,-------,6531,12162,0,1545,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1439.8,0.52,0.498,148,10.31957104
NA,HP,10,NA,B,10,hm101519.028,10/15/19,53441,55.3,1558,1639,1658,81,100,0.049,0.06,97.9,0.54,0.19,2121,0.56,13167,0.25,15486,--------,-------,10426,11713,0,1562,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1478.2,0.5,0.498,148,9.889634531
NA,HP,10,NA,B,10,hm101519.029,10/15/19,53462,67.1,1596,1680,1698,84,102,0.05,0.06,68.8,0.56,0.23,1554,0.64,19708,0.13,28938,--------,-------,14835,16607,0,1600,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1502.1,0.47,0.498,148,12.24479605
NA,HP,10,NA,B,10,hm101519.030,10/15/19,53483,78.8,1625,1674,1682,49,57,0.029,0.034,96.8,0.7,0.04,613,0.7,12748,0.27,47780,--------,-------,12145,21630,0,1625,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1531.7,0.34,0.498,148,8.340330232
NA,HP,10,NA,B,10,hm101519.031,10/15/19,53504,90.6,1636,1684,1695,48,60,0.029,0.035,92.7,0.08,0.46,957,0.24,15493,0.3,15673,--------,-------,6013,8869,0,1646,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1560.9,0.39,0.498,148,9.589262932
NA,HP,10,NA,B,10,hm101519.032,10/15/19,53525,102.3,1647,1690,1700,43,53,0.025,0.031,96.7,0.58,0.21,1313,0.62,16966,0.16,25501,--------,-------,13020,15074,0,1653,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1579,0.38,0.498,148,9.334147807
NA,HP,10,NA,B,10,hm101519.033,10/15/19,53546,114.1,1659,1691,1698,32,40,0.019,0.023,83.5,0.19,0.4,1481,0.44,21242,0.16,28313,--------,-------,11869,14548,0,1666,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1566,0.26,0.498,148,7.912218585
NA,HP,10,NA,B,10,hm101519.034,10/15/19,53567,125.9,1658,1696,1716,38,58,0.022,0.034,66.4,0.21,0.32,924,0.46,10745,0.23,10829,--------,-------,6730,7655,0,1658,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1581.8,0.33,0.498,148,10.10898244
NA,HP,10,NA,B,10,hm101519.035,10/15/19,53588,137.6,1658,1702,1711,44,53,0.026,0.031,59.4,0.7,0.12,605,0.5,10585,0.38,382540,--------,-------,8634,151350,0,1664,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1592.2,0.4,0.498,148,13.05722275
NA,HP,10,NA,B,10,hm101519.036,10/15/19,53609,149.4,1664,1688,1695,24,31,0.014,0.018,83.2,0.69,0.13,825,0.61,6149,0.25,244102,--------,-------,5214,66000,0,1670,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1581.7,0.22,0.498,148,7.63374528
NA,HP,10,NA,B,10,hm101519.037,10/15/19,53630,161.2,1656,1679,1677,22,21,0.013,0.012,136.4,0.69,0.6,532,0.3,3325,0.1,80000,--------,-------,1467,9556,0,1656,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1587.7,0.25,0.498,148,7.648344143
NA,HP,10,NA,B,10,hm101519.038,10/15/19,53651,172.9,1659,1697,1698,38,39,0.023,0.023,53.3,0.7,0.01,581,0.49,9936,0.5,385842,--------,-------,9719,198896,0,1669,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1576.2,0.32,0.498,148,-14.51382428
NA,HP,10,NA,B,10,hm101519.039,10/15/19,53672,184.7,1644,2016,2006,372,362,0.185,0.181,10,0.7,0.24,229,0.29,4389,0.48,430919,--------,-------,2500,207021,0,1657,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1596.5,0.89,0.498,148,-124.7089593
NA,HP,10,NA,B,10,hm101519.040,10/15/19,53693,196.5,1643,1671,1678,28,34,0.017,0.02,78.7,0.7,0.11,773,0.63,6307,0.26,178671,--------,-------,5488,51212,0,1645,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1595.6,0.37,0.498,148,-12.19187517
NA,HP,10,NA,C,10,hm101519.041,10/15/19,53738,0,1700,3462,3717,1763,2017,0.509,0.543,149.6,0.26,0.37,250,0.53,1558,0.1,39984,--------,-------,1019,4812,0,1824,0.07,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1921.6,1,0.509,149.6,0
NA,HP,10,NA,C,10,hm101519.042,10/15/19,53759,5,1954,2879,3174,926,1220,0.322,0.384,114.3,0.17,0.48,822,0.25,1853,0.26,19251,--------,-------,1176,5931,0,2027,0.04,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2098.8,1.19,0.509,149.6,5.811207004
NA,HP,10,NA,C,10,hm101519.043,10/15/19,53780,10,1780,2381,2544,601,764,0.252,0.3,103,0.07,0.62,1086,0.17,13946,0.21,15109,--------,-------,3815,6175,0,1841,0.03,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1816.6,1.06,0.509,149.6,9.095802266
NA,HP,10,NA,C,10,hm101519.044,10/15/19,53801,15,1693,2141,2250,448,557,0.209,0.247,87,0.08,0.57,1068,0.25,16356,0.18,16391,--------,-------,4755,7674,0,1727,0.02,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1651.8,0.92,0.509,149.6,11.31561115
NA,HP,10,NA,C,10,hm101519.045,10/15/19,53822,20,1675,1993,2075,318,400,0.159,0.193,112.8,0.24,0.55,1538,0.14,17322,0.31,17338,--------,-------,4647,8640,0,1691,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1619.1,0.85,0.509,149.6,11.47803619
NA,HP,10,NA,C,10,hm101519.046,10/15/19,53843,31.8,1632,1845,1898,212,266,0.115,0.14,84.2,0.22,0.43,1463,0.25,13366,0.32,13468,--------,-------,5785,8279,0,1643,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1555.9,0.73,0.509,149.6,13.19974162
NA,HP,10,NA,C,10,hm101519.047,10/15/19,53864,43.5,1640,1799,1846,158,206,0.088,0.111,68.3,0.11,0.42,1640,0.3,16543,0.28,16984,--------,-------,7842,10380,0,1660,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1558.6,0.66,0.509,149.6,13.81695678
NA,HP,10,NA,C,10,hm101519.048,10/15/19,53885,55.3,1689,1784,1812,95,123,0.053,0.068,111.8,0.53,0.28,2427,0.35,17825,0.37,20459,--------,-------,10927,14485,0,1691,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1599.1,0.52,0.509,149.6,10.57892336
NA,HP,10,NA,C,10,hm101519.049,10/15/19,53906,67.1,1741,1824,1833,83,92,0.045,0.05,91.7,0.57,0.19,1785,0.6,23150,0.2,28202,--------,-------,17972,20047,0,1748,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1640.4,0.45,0.509,149.6,10.89872022
NA,HP,10,NA,C,10,hm101519.050,10/15/19,53927,78.8,1764,1835,1851,71,88,0.039,0.047,84.2,0.3,0.29,1408,0.48,20233,0.24,77368,--------,-------,13209,28313,0,1780,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1666.1,0.42,0.509,149.6,11.09254743
NA,HP,10,NA,C,10,hm101519.051,10/15/19,53948,90.6,1780,1831,1842,51,63,0.028,0.034,117.8,0.58,0.11,1171,0.64,17772,0.25,24346,--------,-------,15286,17554,0,1789,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1684.6,0.35,0.509,149.6,9.156440948
NA,HP,10,NA,C,10,hm101519.052,10/15/19,53969,102.3,1790,1851,1860,62,71,0.033,0.038,64.4,0.1,0.25,472,0.52,8793,0.22,21165,--------,-------,6075,9422,0,1798,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1707.4,0.43,0.509,149.6,12.18512654
NA,HP,10,NA,C,10,hm101519.053,10/15/19,53990,114.1,1783,1840,1862,57,79,0.031,0.042,105.8,0.23,0.36,1425,0.39,12911,0.25,14849,--------,-------,7332,9210,0,1795,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1718.4,0.47,0.509,149.6,12.76696913
NA,HP,10,NA,C,10,hm101519.054,10/15/19,54011,125.9,1784,1822,1835,39,51,0.021,0.028,113.1,0.7,0.06,792,0.4,11027,0.54,239617,--------,-------,9706,134212,0,1794,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1712.1,0.35,0.509,149.6,9.543012545
NA,HP,10,NA,C,10,hm101519.055,10/15/19,54032,137.6,1779,1808,1810,29,31,0.016,0.017,123.7,0.69,0.07,707,0.61,7011,0.32,112024,--------,-------,6344,39642,0,1780,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1710.7,0.29,0.509,149.6,7.946554869
NA,HP,10,NA,C,10,hm101519.056,10/15/19,54053,149.4,1784,1822,1833,38,49,0.021,0.027,74.4,0.49,0.05,762,0.7,7350,0.25,10554,--------,-------,6876,7793,0,1786,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1704,0.32,0.509,149.6,11.32427382
NA,HP,10,NA,C,10,hm101519.057,10/15/19,54074,161.2,1791,1834,1832,43,41,0.023,0.022,53.2,0.35,0.26,1357,0.39,10981,0.35,94137,--------,-------,7156,37724,0,1801,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1715,0.36,0.509,149.6,13.38237956
NA,HP,10,NA,C,10,hm101519.058,10/15/19,54095,172.9,1781,1811,1812,30,31,0.017,0.017,86.8,0.7,0.01,627,0.51,9275,0.48,352572,--------,-------,9076,173436,0,1792,0.01,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1700.7,0.27,0.509,149.6,10.6092427
NA,HP,10,NA,C,10,hm101519.059,10/15/19,54116,184.7,1773,1811,1821,39,48,0.021,0.026,51.8,0.41,0.02,1802,0.81,5994,0.16,6495,--------,-------,5887,5986,0,1774,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1715.7,0.4,0.509,149.6,13.99995566
NA,HP,10,NA,C,10,hm101519.060,10/15/19,54137,196.5,1762,1795,1813,33,50,0.018,0.028,69.9,0.09,0.39,1003,0.42,9172,0.19,9502,--------,-------,5261,6088,0,1759,0,2000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1703.7,0.36,0.509,149.6,12.76660818
NA,SM,50,NA,A,10,hm101519.061,10/15/19,54180,0,4457,6702,7098,2245,2641,0.335,0.372,164.1,0.36,0.33,171,0.56,1642,0.11,37751,--------,-------,1102,5282,0,4626,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4518.7,1,0.335,164.1,0
NA,SM,50,NA,A,10,hm101519.062,10/15/19,54201,5,4716,6943,7354,2227,2638,0.321,0.359,157.1,0.31,0.27,201,0.58,1721,0.16,23454,--------,-------,1240,4719,0,4890,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4750.9,1.02,0.335,164.1,9.655293267
NA,SM,50,NA,A,10,hm101519.063,10/15/19,54222,10,5545,7607,7964,2062,2419,0.271,0.304,131,0.2,0.56,1347,0.15,13869,0.3,14709,--------,-------,3930,7120,0,5718,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5379,0.93,0.335,164.1,16.30270701
NA,SM,50,NA,A,10,hm101519.064,10/15/19,54243,15,6658,8727,9169,2069,2511,0.237,0.274,113,0.17,0.43,1330,0.25,14401,0.31,14544,--------,-------,6163,8788,0,6840,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6202.7,0.82,0.335,164.1,21.3860234
NA,SM,50,NA,A,10,hm101519.065,10/15/19,54264,20,6115,7875,8225,1760,2110,0.224,0.257,108.5,0.17,0.42,1437,0.26,14164,0.32,14348,--------,-------,6370,8927,0,6265,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5591.9,0.77,0.335,164.1,26.95060052
NA,SM,50,NA,A,10,hm101519.066,10/15/19,54285,31.8,6559,7821,8073,1262,1514,0.161,0.188,113.1,0.33,0.25,1378,0.4,15112,0.35,15252,--------,-------,9887,11777,0,6673,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5669.3,0.59,0.335,164.1,30.79948316
NA,SM,50,NA,A,10,hm101519.067,10/15/19,54306,43.5,6692,7685,7882,993,1190,0.129,0.151,102.5,0.25,0.24,1389,0.48,15739,0.28,15893,--------,-------,11006,12394,0,6802,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5634.8,0.48,0.335,164.1,33.75743188
NA,SM,50,NA,A,10,hm101519.068,10/15/19,54327,55.3,6683,7384,7509,702,826,0.095,0.11,108.2,0.41,0.14,1142,0.7,17719,0.16,18854,--------,-------,14868,15502,0,6767,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5581.5,0.39,0.335,164.1,31.60379014
NA,SM,50,NA,A,10,hm101519.069,10/15/19,54348,67.1,6554,7071,7164,516,610,0.073,0.085,110.1,0.45,0.12,1215,0.68,17644,0.19,20947,--------,-------,15134,16257,0,6619,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5514.6,0.33,0.335,164.1,29.46699253
