Label,MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
SM10NC,1802,SM,10,N,C,1,hm051919.044,5/19/19,68763,15,2311,3680,3832,1369,1521,0.372,0.397,114.5,0.34,0.39,642,0.33,2788,0.28,18342,--------,-------,1628,6383,0,2388,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2167.8,0.91,0.434,140.1,22.1212296
SM10NC,1802,SM,10,N,C,1,hm051919.045,5/19/19,68801,20,2094,3275,3418,1182,1324,0.361,0.387,116.5,0.34,0.38,567,0.37,3032,0.25,20924,--------,-------,1780,6651,0,2171,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1927.9,0.88,0.434,140.1,28.62280963
SM10NC,1802,SM,10,N,C,1,hm051919.046,5/19/19,68839,31.8,2180,3221,3326,1041,1146,0.323,0.345,107.8,0.29,0.46,905,0.26,5428,0.29,17857,--------,-------,2534,6934,0,2244,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1901.2,0.79,0.434,140.1,40.71971285
SM10NC,1802,SM,10,N,C,1,hm051919.047,5/19/19,68877,43.5,1982,2798,2879,816,897,0.292,0.312,102.6,0.3,0.41,906,0.34,6139,0.24,18140,--------,-------,3268,6898,0,2023,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1678.6,0.73,0.434,140.1,50.35553018
SM10NC,1802,SM,10,N,C,1,hm051919.048,5/19/19,68915,55.3,1821,2465,2520,643,698,0.261,0.277,103.5,0.32,0.37,992,0.31,6109,0.32,18352,--------,-------,3296,8118,0,1861,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1500.1,0.67,0.434,140.1,57.21905792
SM10NC,1802,SM,10,N,C,1,hm051919.049,5/19/19,68952,67.1,1743,2299,2343,556,600,0.242,0.256,97.1,0.29,0.37,915,0.36,6155,0.27,20900,--------,-------,3490,8148,0,1772,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1421,0.63,0.434,140.1,64.37436389
SM10NC,1802,SM,10,N,C,1,hm051919.050,5/19/19,68990,78.8,1643,2104,2138,461,494,0.219,0.231,102.8,0.32,0.36,941,0.4,6859,0.24,21567,--------,-------,4061,8282,0,1674,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1334.6,0.6,0.434,140.1,68.41406513
SM10NC,1802,SM,10,N,C,1,hm051919.051,5/19/19,69028,90.6,1510,1873,1891,363,381,0.194,0.202,103.4,0.31,0.39,1109,0.27,8705,0.34,15895,--------,-------,4220,8138,0,1529,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1207.4,0.55,0.434,140.1,69.67949461
SM10NC,1802,SM,10,N,C,1,hm051919.052,5/19/19,69066,102.3,1404,1716,1723,311,318,0.181,0.185,94.8,0.28,0.3,879,0.38,4633,0.32,20701,--------,-------,2986,8587,0,1423,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1140.9,0.54,0.434,140.1,73.40561356
SM10NC,1802,SM,10,N,C,1,hm051919.053,5/19/19,69104,114.1,1398,1647,1654,249,257,0.151,0.155,98.6,0.34,0.31,937,0.32,8433,0.36,18152,--------,-------,4738,9617,0,1417,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1123.2,0.48,0.434,140.1,68.30266611
SM10NC,1802,SM,10,N,C,1,hm051919.054,5/19/19,69142,125.9,1392,1622,1626,230,234,0.142,0.144,96.2,0.36,0.32,996,0.34,7773,0.34,22747,--------,-------,4489,10635,0,1412,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1128.2,0.47,0.434,140.1,70.87435816
SM10NC,1802,SM,10,N,C,1,hm051919.055,5/19/19,69179,137.6,1199,1375,1376,176,177,0.128,0.129,108,0.47,0.32,1141,0.27,9289,0.41,19576,--------,-------,4873,10918,0,1214,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,965.8,0.43,0.434,140.1,69.82379797
SM10NC,1802,SM,10,N,C,1,hm051919.056,5/19/19,69217,149.4,1216,1392,1391,176,174,0.126,0.125,96.5,0.33,0.31,1011,0.33,6577,0.37,19649,--------,-------,3896,9660,0,1228,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,993,0.44,0.434,140.1,74.62703844
SM10NC,1802,SM,10,N,C,1,hm051919.057,5/19/19,69255,161.2,1105,1259,1257,154,152,0.123,0.121,104.7,0.32,0.36,1049,0.33,8820,0.31,17736,--------,-------,4758,8799,0,1115,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,905.6,0.44,0.434,140.1,78.60410251
SM10NC,1802,SM,10,N,C,1,hm051919.058,5/19/19,69293,172.9,1202,1341,1337,138,135,0.103,0.101,105.4,0.48,0.29,1188,0.4,12495,0.31,12928,--------,-------,7695,9306,0,1208,0,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,994.9,0.4,0.434,140.1,70.60041964
SM10NC,1802,SM,10,N,C,1,hm051919.059,5/19/19,69331,184.7,1114,1250,1246,136,132,0.109,0.106,100,0.34,0.31,977,0.27,5892,0.42,21072,--------,-------,3235,10730,0,1123,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,922.6,0.42,0.434,140.1,79.81204851
SM10NC,1802,SM,10,N,C,1,hm051919.060,5/19/19,69368,196.5,1051,1170,1164,119,113,0.102,0.097,98,0.3,0.28,684,0.29,5374,0.43,15335,--------,-------,3091,8309,0,1055,0,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,880.1,0.41,0.434,140.1,79.45802955
SM10YA,1802,SM,10,Y,A,1,hm051919.061,5/19/19,69395,0,3671,6796,7349,3125,3678,0.46,0.501,133.3,0.46,0.34,211,0.51,1463,0.14,26904,--------,-------,961,4624,0,3842,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3834.1,1,0.46,133.3,0
SM10YA,1802,SM,10,Y,A,1,hm051919.062,5/19/19,69433,5,2540,4550,4869,2010,2329,0.442,0.478,129.5,0.43,0.31,226,0.53,1608,0.16,24556,--------,-------,1092,4817,0,2646,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2564.1,1.01,0.46,133.3,7.864864597
SM10YA,1802,SM,10,Y,A,1,hm051919.063,5/19/19,69471,10,2017,3412,3585,1395,1568,0.409,0.437,119.1,0.39,0.36,442,0.43,2281,0.22,21081,--------,-------,1440,5664,0,2091,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1953.4,0.96,0.46,133.3,14.55533765
SM10YA,1802,SM,10,Y,A,1,hm051919.064,5/19/19,69509,15,1651,2692,2795,1041,1144,0.387,0.409,113.6,0.38,0.42,581,0.37,3121,0.21,23109,--------,-------,1764,6156,0,1713,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1553.1,0.91,0.46,133.3,20.65861492
SM10YA,1802,SM,10,Y,A,1,hm051919.065,5/19/19,69546,20,1454,2302,2372,847,918,0.368,0.387,114.2,0.39,0.44,636,0.36,3181,0.2,24110,--------,-------,1775,6212,0,1503,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1351.1,0.89,0.46,133.3,26.19249024
SM10YA,1802,SM,10,Y,A,1,hm051919.066,5/19/19,69584,31.8,1494,2241,2303,746,809,0.333,0.351,107.7,0.38,0.41,716,0.36,4105,0.23,21476,--------,-------,2307,6686,0,1542,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1326.6,0.82,0.46,133.3,37.68515709
SM10YA,1802,SM,10,Y,A,1,hm051919.067,5/19/19,69622,43.5,1394,2021,2075,627,680,0.31,0.328,102.3,0.32,0.35,601,0.38,3428,0.26,20117,--------,-------,2070,6836,0,1434,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1191.8,0.76,0.46,133.3,47.98990909
SM10YA,1802,SM,10,Y,A,1,hm051919.068,5/19/19,69660,55.3,1391,1966,2009,574,617,0.292,0.307,96.9,0.3,0.37,621,0.4,4103,0.23,20481,--------,-------,2428,6648,0,1419,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1170,0.72,0.46,133.3,57.46546948
SM10YA,1802,SM,10,Y,A,1,hm051919.069,5/19/19,69698,67.1,1360,1839,1876,479,516,0.26,0.275,98.9,0.34,0.4,815,0.41,6546,0.19,24153,--------,-------,3727,7609,0,1393,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1111.5,0.66,0.46,133.3,62.0861664
SM10YA,1802,SM,10,Y,A,1,hm051919.070,5/19/19,69735,78.8,1318,1691,1713,373,395,0.22,0.23,109.2,0.42,0.34,863,0.42,6268,0.24,23402,--------,-------,3824,8572,0,1342,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1074.8,0.6,0.46,133.3,61.69470255
SM10YA,1802,SM,10,Y,A,1,hm051919.071,5/19/19,69773,90.6,1217,1539,1553,322,336,0.209,0.216,102.3,0.37,0.28,669,0.38,4335,0.33,23282,--------,-------,2771,9623,0,1243,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,993.8,0.59,0.46,133.3,67.38658691
SM10YA,1802,SM,10,Y,A,1,hm051919.072,5/19/19,69811,102.3,1122,1414,1423,292,301,0.207,0.212,94.9,0.36,0.37,783,0.4,5854,0.23,24164,--------,-------,3442,8209,0,1145,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,921.5,0.59,0.46,133.3,75.36070551
SM10YA,1802,SM,10,Y,A,1,hm051919.073,5/19/19,69849,114.1,1046,1274,1281,227,235,0.178,0.183,107.9,0.43,0.37,1012,0.3,6311,0.33,21354,--------,-------,3361,9321,0,1063,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,849.6,0.54,0.46,133.3,72.27774977
SM10YA,1802,SM,10,Y,A,1,hm051919.074,5/19/19,69887,125.9,1136,1376,1384,240,248,0.175,0.179,95,0.28,0.36,850,0.39,5925,0.25,23369,--------,-------,3501,8527,0,1157,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,931.9,0.54,0.46,133.3,78.40842951
SM10YA,1802,SM,10,Y,A,1,hm051919.075,5/19/19,69925,137.6,1122,1333,1339,211,217,0.158,0.162,100.9,0.41,0.38,1184,0.29,6446,0.34,21067,--------,-------,3460,9417,0,1135,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,913.2,0.5,0.46,133.3,77.37033856
SM10YA,1802,SM,10,Y,A,1,hm051919.076,5/19/19,69962,149.4,1049,1221,1226,172,177,0.141,0.144,108.6,0.46,0.33,1016,0.37,6191,0.29,24865,--------,-------,3740,9965,0,1061,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,870.1,0.49,0.46,133.3,74.96675053
SM10YA,1802,SM,10,Y,A,1,hm051919.077,5/19/19,70000,161.2,994,1153,1149,159,156,0.138,0.135,107.7,0.39,0.28,953,0.39,4303,0.33,18001,--------,-------,2909,7853,0,1005,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,822.9,0.48,0.46,133.3,79.16680175
SM10YA,1802,SM,10,Y,A,1,hm051919.078,5/19/19,70038,172.9,987,1153,1155,166,168,0.144,0.145,96.5,0.3,0.3,600,0.42,4425,0.27,32617,--------,-------,2820,10980,0,1001,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,831.1,0.52,0.46,133.3,88.60463927
SM10YA,1802,SM,10,Y,A,1,hm051919.079,5/19/19,70076,184.7,1001,1127,1125,126,123,0.112,0.11,113.7,0.49,0.22,571,0.38,5074,0.4,25396,--------,-------,3397,12183,0,1013,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,834.1,0.43,0.46,133.3,73.61797963
SM10YA,1802,SM,10,Y,A,1,hm051919.080,5/19/19,70114,196.5,953,1079,1076,127,123,0.117,0.115,94,0.27,0.48,1133,0.27,15898,0.25,20628,--------,-------,6434,9965,0,964,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,793.8,0.44,0.46,133.3,81.81772376
SM10YB,1802,SM,10,Y,B,1,hm051919.081,5/19/19,70164,0,3317,6161,6728,2844,3411,0.462,0.507,134.2,0.45,0.35,189,0.52,1416,0.14,28294,--------,-------,923,4719,0,3483,0.05,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3499,1,0.462,134.2,0
SM10YB,1802,SM,10,Y,B,1,hm051919.082,5/19/19,70202,5,2480,4452,4757,1973,2277,0.443,0.479,128.6,0.42,0.32,254,0.52,1670,0.17,25684,--------,-------,1132,5222,0,2595,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2518.4,1.02,0.462,134.2,7.9015252
SM10YB,1802,SM,10,Y,B,1,hm051919.083,5/19/19,70239,10,2235,3853,4096,1617,1861,0.42,0.454,118.2,0.37,0.34,444,0.43,2140,0.24,20104,--------,-------,1395,5817,0,2329,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2176.6,0.96,0.462,134.2,14.982576
SM10YB,1802,SM,10,Y,B,1,hm051919.084,5/19/19,70277,15,1714,2853,2979,1139,1265,0.399,0.425,115.1,0.38,0.43,638,0.33,3221,0.24,20324,--------,-------,1759,6171,0,1779,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1606.3,0.91,0.462,134.2,21.3501708
SM10YB,1802,SM,10,Y,B,1,hm051919.085,5/19/19,70315,20,1530,2514,2606,984,1076,0.391,0.413,110.4,0.32,0.41,610,0.35,3007,0.24,21434,--------,-------,1713,6494,0,1601,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1401.2,0.88,0.462,134.2,27.8961296
SM10YB,1802,SM,10,Y,B,1,hm051919.086,5/19/19,70353,31.8,1486,2279,2354,794,869,0.348,0.369,107,0.32,0.41,760,0.34,4505,0.25,22019,--------,-------,2447,7378,0,1534,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1281.1,0.79,0.462,134.2,39.47694739
SM10YB,1802,SM,10,Y,B,1,hm051919.087,5/19/19,70391,43.5,1315,1891,1943,576,628,0.305,0.323,105.8,0.37,0.37,742,0.38,4634,0.26,21312,--------,-------,2716,7474,0,1348,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1094.5,0.72,0.462,134.2,47.3288874
SM10YB,1802,SM,10,Y,B,1,hm051919.088,5/19/19,70429,55.3,1448,1987,2029,539,581,0.271,0.286,103.7,0.37,0.38,909,0.37,6359,0.25,20703,--------,-------,3584,7792,0,1480,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1181.2,0.67,0.462,134.2,53.46032826
SM10YB,1802,SM,10,Y,B,1,hm051919.089,5/19/19,70466,67.1,1478,1965,2008,487,530,0.248,0.264,100.3,0.34,0.35,780,0.38,5905,0.27,19159,--------,-------,3447,7752,0,1503,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1176.6,0.62,0.462,134.2,59.36239302
SM10YB,1802,SM,10,Y,B,1,hm051919.090,5/19/19,70504,78.8,1281,1647,1671,366,390,0.222,0.233,110.4,0.4,0.36,898,0.38,6592,0.27,17800,--------,-------,3823,7590,0,1297,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1028.4,0.59,0.462,134.2,62.40456941
SM10YB,1802,SM,10,Y,B,1,hm051919.091,5/19/19,70542,90.6,1300,1632,1654,332,354,0.204,0.214,107.2,0.41,0.32,844,0.43,6812,0.25,21330,--------,-------,4243,8543,0,1319,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1030.1,0.55,0.462,134.2,65.93189587
SM10YB,1802,SM,10,Y,B,1,hm051919.092,5/19/19,70580,102.3,1299,1599,1613,300,315,0.188,0.195,106.5,0.42,0.3,823,0.4,6105,0.3,19945,--------,-------,3828,8615,0,1315,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1032.5,0.53,0.462,134.2,68.60735587
SM10YB,1802,SM,10,Y,B,1,hm051919.093,5/19/19,70618,114.1,1124,1377,1387,253,263,0.184,0.189,102.5,0.38,0.22,643,0.42,3597,0.36,18982,--------,-------,2594,8575,0,1138,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,891.4,0.52,0.462,134.2,74.89290323
SM10YB,1802,SM,10,Y,B,1,hm051919.094,5/19/19,70655,125.9,1132,1355,1367,223,236,0.165,0.172,104.5,0.38,0.26,546,0.45,4525,0.29,20530,--------,-------,3089,8173,0,1147,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,919.5,0.51,0.462,134.2,74.10489108
SM10YB,1802,SM,10,Y,B,1,hm051919.095,5/19/19,70693,137.6,1031,1233,1233,201,201,0.163,0.163,105.8,0.35,0.44,1313,0.23,6944,0.33,17924,--------,-------,3275,8043,0,1040,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,831.1,0.5,0.462,134.2,80.00980966
SM10YB,1802,SM,10,Y,B,1,hm051919.096,5/19/19,70731,149.4,1069,1275,1277,206,208,0.162,0.163,97.6,0.23,0.31,755,0.46,5102,0.23,25392,--------,-------,3348,8398,0,1083,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,869.5,0.51,0.462,134.2,86.33816438
SM10YB,1802,SM,10,Y,B,1,hm051919.097,5/19/19,70769,161.2,1040,1227,1229,186,189,0.152,0.154,100,0.34,0.41,1073,0.29,6225,0.3,24972,--------,-------,3223,9821,0,1057,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,844.1,0.49,0.462,134.2,87.40692147
SM10YB,1802,SM,10,Y,B,1,hm051919.098,5/19/19,70807,172.9,997,1153,1152,156,155,0.135,0.135,111,0.44,0.31,1094,0.3,4824,0.39,19658,--------,-------,2909,9427,0,1006,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,815,0.46,0.462,134.2,83.26566612
SM10YB,1802,SM,10,Y,B,1,hm051919.099,5/19/19,70844,184.7,1016,1158,1156,142,140,0.123,0.121,113.4,0.46,0.25,904,0.44,6357,0.31,27516,--------,-------,4359,11468,0,1026,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,835.4,0.44,0.462,134.2,81.04182377
SM10YB,1802,SM,10,Y,B,1,hm051919.100,5/19/19,70882,196.5,1037,1191,1197,154,160,0.129,0.134,101.6,0.26,0.35,752,0.43,5873,0.22,27067,--------,-------,3573,8782,0,1046,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,857.9,0.46,0.462,134.2,90.42519708
SM10YC,1802,SM,10,Y,C,1,hm051919.101,5/19/19,70917,0,3807,7018,7681,3211,3874,0.458,0.504,135.5,0.45,0.34,195,0.52,1406,0.14,27295,--------,-------,922,4562,0,3992,0.05,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4043.9,1,0.458,135.5,0
SM10YC,1802,SM,10,Y,C,1,hm051919.102,5/19/19,70954,5,2677,4724,5062,2047,2385,0.433,0.471,130.2,0.45,0.33,271,0.5,1713,0.17,23824,--------,-------,1144,5057,0,2799,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2730.9,1.03,0.458,135.5,7.866080319
SM10YC,1802,SM,10,Y,C,1,hm051919.103,5/19/19,70992,10,2430,4142,4402,1712,1972,0.413,0.448,117,0.37,0.4,499,0.37,2511,0.24,20082,--------,-------,1466,5861,0,2526,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2376.5,0.97,0.458,135.5,15.00550195
SM10YC,1802,SM,10,Y,C,1,hm051919.104,5/19/19,71030,15,2019,3379,3534,1360,1514,0.402,0.429,114.3,0.36,0.42,580,0.37,2965,0.21,19789,--------,-------,1707,5547,0,2094,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1920,0.93,0.458,135.5,21.9087595
SM10YC,1802,SM,10,Y,C,1,hm051919.105,5/19/19,71068,20,1554,2525,2620,972,1067,0.385,0.407,115.5,0.37,0.41,557,0.38,2911,0.21,20853,--------,-------,1694,5717,0,1604,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1445.1,0.9,0.458,135.5,27.97635956
SM10YC,1802,SM,10,Y,C,1,hm051919.106,5/19/19,71106,31.8,1730,2649,2740,919,1010,0.347,0.369,109.3,0.34,0.46,789,0.32,5387,0.22,22622,--------,-------,2676,6995,0,1800,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1518.8,0.81,0.458,135.5,40.0919399
SM10YC,1802,SM,10,Y,C,1,hm051919.107,5/19/19,71144,43.5,1542,2241,2319,699,777,0.312,0.335,112.2,0.38,0.37,696,0.4,4715,0.22,22445,--------,-------,2781,7177,0,1588,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1325.8,0.76,0.458,135.5,49.3110587
SM10YC,1802,SM,10,Y,C,1,hm051919.108,5/19/19,71181,55.3,1469,2068,2123,599,654,0.29,0.308,106.2,0.33,0.34,635,0.38,3980,0.28,19370,--------,-------,2386,7123,0,1509,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1232,0.72,0.458,135.5,58.26712705
SM10YC,1802,SM,10,Y,C,1,hm051919.109,5/19/19,71219,67.1,1644,2190,2233,546,589,0.249,0.264,109,0.39,0.35,939,0.33,5257,0.33,20747,--------,-------,3034,8797,0,1681,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1323.9,0.63,0.458,135.5,60.70470363
SM10YC,1802,SM,10,Y,C,1,hm051919.110,5/19/19,71257,78.8,1611,2156,2203,545,592,0.253,0.269,102.5,0.31,0.39,834,0.36,5005,0.25,21750,--------,-------,2843,7558,0,1649,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1314.7,0.65,0.458,135.5,72.43479153
